task,fold_id,repeat,fold,fs,clf,tuned,k,params,inner_auc,acc,f1,auc,cm
binary,6,1,1,mi,LR,False,50,"{""C"": 1.0}",,0.5909090909090909,0.5263157894736842,0.6923076923076923,"[[8, 5], [4, 5]]"
binary,6,1,1,mi,LASSO,True,100,"{""C"": 0.1}",0.6706259426847662,0.5,0.56,0.5811965811965811,"[[4, 9], [2, 7]]"
binary,6,1,1,mi,LASSO,False,50,"{""C"": 1.0}",,0.5454545454545454,0.5,0.6752136752136753,"[[7, 6], [4, 5]]"
binary,6,1,1,mi,RF,True,200,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.7047197083961789,0.6818181818181818,0.5882352941176471,0.6837606837606838,"[[10, 3], [4, 5]]"
binary,6,1,1,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5454545454545454,0.5,0.6581196581196581,"[[7, 6], [4, 5]]"
binary,6,1,1,mi,SVM,True,100,"{""C"": 10, ""gamma"": ""scale""}",0.7031171442936149,0.4090909090909091,0.3157894736842105,0.4444444444444444,"[[6, 7], [6, 3]]"
binary,6,1,1,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.6363636363636364,0.6,0.5897435897435898,"[[8, 5], [3, 6]]"
binary,7,1,2,none,LR,True,4968,"{""C"": 0.01}",0.6431309703368527,0.5909090909090909,0.5263157894736842,0.6324786324786325,"[[8, 5], [4, 5]]"
binary,7,1,2,none,LR,False,4968,"{""C"": 1.0}",,0.5909090909090909,0.5263157894736842,0.6495726495726495,"[[8, 5], [4, 5]]"
binary,7,1,2,none,LASSO,True,4968,"{""C"": 0.1}",0.5975678733031674,0.6818181818181818,0.5882352941176471,0.7008547008547008,"[[10, 3], [4, 5]]"
binary,7,1,2,none,LASSO,False,4968,"{""C"": 1.0}",,0.5454545454545454,0.375,0.7094017094017093,"[[9, 4], [6, 3]]"
binary,7,1,2,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 5}",0.7404474610356964,0.5909090909090909,0.4,0.6153846153846153,"[[10, 3], [6, 3]]"
binary,7,1,2,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5909090909090909,0.4,0.6153846153846153,"[[10, 3], [6, 3]]"
binary,7,1,2,none,SVM,True,4968,"{""C"": 10, ""gamma"": 0.001}",0.6320701357466064,0.5909090909090909,0.0,0.7863247863247863,"[[13, 0], [9, 0]]"
binary,7,1,2,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.6818181818181818,0.4615384615384615,0.6666666666666666,"[[12, 1], [6, 3]]"
binary,7,1,2,anova,LR,True,200,"{""C"": 0.01}",0.6994092508798392,0.5,0.3529411764705882,0.6752136752136751,"[[8, 5], [6, 3]]"
binary,7,1,2,anova,LR,False,50,"{""C"": 1.0}",,0.5909090909090909,0.4705882352941176,0.6923076923076923,"[[9, 4], [5, 4]]"
binary,7,1,2,anova,LASSO,True,50,"{""C"": 5}",0.6939102564102564,0.5454545454545454,0.4444444444444444,0.6752136752136753,"[[8, 5], [5, 4]]"
binary,7,1,2,anova,LASSO,False,50,"{""C"": 1.0}",,0.5909090909090909,0.4,0.7008547008547008,"[[10, 3], [6, 3]]"
binary,7,1,2,anova,RF,True,50,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.6903751885369532,0.6818181818181818,0.5333333333333333,0.6239316239316239,"[[11, 2], [5, 4]]"
binary,7,1,2,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6363636363636364,0.4285714285714285,0.641025641025641,"[[11, 2], [6, 3]]"
binary,7,1,2,anova,SVM,True,500,"{""C"": 0.1, ""gamma"": 0.01}",0.698215183509301,0.5909090909090909,0.0,0.6410256410256411,"[[13, 0], [9, 0]]"
binary,7,1,2,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.6363636363636364,0.5,0.547008547008547,"[[10, 3], [5, 4]]"
binary,7,1,2,mi,LR,True,200,"{""C"": 0.01}",0.6546945701357466,0.4545454545454545,0.3333333333333333,0.5384615384615384,"[[7, 6], [6, 3]]"
binary,7,1,2,mi,LR,False,50,"{""C"": 1.0}",,0.5,0.4210526315789473,0.6153846153846154,"[[7, 6], [5, 4]]"
binary,7,1,2,mi,LASSO,True,100,"{""C"": 5}",0.6545688788335847,0.5,0.4210526315789473,0.6324786324786325,"[[7, 6], [5, 4]]"
binary,7,1,2,mi,LASSO,False,50,"{""C"": 1.0}",,0.5909090909090909,0.5263157894736842,0.6153846153846153,"[[8, 5], [4, 5]]"
binary,7,1,2,mi,RF,True,500,"{""max_depth"": 5, ""min_samples_leaf"": 5}",0.6700917546505781,0.5454545454545454,0.375,0.5128205128205128,"[[9, 4], [6, 3]]"
binary,7,1,2,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5,0.3529411764705882,0.5299145299145299,"[[8, 5], [6, 3]]"
binary,7,1,2,mi,SVM,True,200,"{""C"": 10, ""gamma"": 0.0001}",0.645079185520362,0.5454545454545454,0.375,0.5213675213675213,"[[9, 4], [6, 3]]"
binary,7,1,2,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.6363636363636364,0.5555555555555556,0.6068376068376069,"[[9, 4], [4, 5]]"
binary,8,1,3,none,LR,True,4968,"{""C"": 0.01}",0.5506535947712419,0.7272727272727273,0.6666666666666666,0.7083333333333333,"[[10, 2], [4, 6]]"
binary,8,1,3,none,LR,False,4968,"{""C"": 1.0}",,0.6818181818181818,0.5882352941176471,0.7541666666666667,"[[10, 2], [5, 5]]"
binary,8,1,3,none,LASSO,True,4968,"{""C"": 0.1}",0.6470588235294118,0.5454545454545454,0.5454545454545454,0.625,"[[6, 6], [4, 6]]"
binary,8,1,3,none,LASSO,False,4968,"{""C"": 1.0}",,0.7272727272727273,0.6666666666666666,0.8,"[[10, 2], [4, 6]]"
binary,8,1,3,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.6723856209150326,0.6363636363636364,0.5,0.75,"[[10, 2], [6, 4]]"
binary,8,1,3,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.7272727272727273,0.5714285714285714,0.6583333333333334,"[[12, 0], [6, 4]]"
binary,8,1,3,none,SVM,True,4968,"{""C"": 1, ""gamma"": 0.01}",0.5882352941176471,0.5454545454545454,0.0,0.6416666666666667,"[[12, 0], [10, 0]]"
binary,8,1,3,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5,0.0,0.5666666666666667,"[[11, 1], [10, 0]]"
binary,8,1,3,anova,LR,True,50,"{""C"": 0.01}",0.7189542483660131,0.5454545454545454,0.4444444444444444,0.5833333333333333,"[[8, 4], [6, 4]]"
binary,8,1,3,anova,LR,False,50,"{""C"": 1.0}",,0.5,0.5217391304347826,0.5249999999999999,"[[5, 7], [4, 6]]"
binary,8,1,3,anova,LASSO,True,20,"{""C"": 5}",0.6813725490196078,0.6818181818181818,0.5882352941176471,0.7333333333333334,"[[10, 2], [5, 5]]"
binary,8,1,3,anova,LASSO,False,50,"{""C"": 1.0}",,0.5,0.5217391304347826,0.5166666666666666,"[[5, 7], [4, 6]]"
binary,8,1,3,anova,RF,True,100,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.7320261437908496,0.6363636363636364,0.6,0.6583333333333333,"[[8, 4], [4, 6]]"
binary,8,1,3,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6363636363636364,0.6,0.6666666666666666,"[[8, 4], [4, 6]]"
binary,8,1,3,anova,SVM,True,10,"{""C"": 100, ""gamma"": 0.01}",0.7156862745098039,0.5454545454545454,0.0,0.7333333333333334,"[[12, 0], [10, 0]]"
binary,8,1,3,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5909090909090909,0.4705882352941176,0.6666666666666666,"[[9, 3], [6, 4]]"
binary,8,1,3,mi,LR,True,100,"{""C"": 0.01}",0.6617647058823529,0.5909090909090909,0.5263157894736842,0.6166666666666667,"[[8, 4], [5, 5]]"
binary,8,1,3,mi,LR,False,50,"{""C"": 1.0}",,0.5,0.4210526315789473,0.625,"[[7, 5], [6, 4]]"
binary,8,1,3,mi,LASSO,True,50,"{""C"": 0.1}",0.6830065359477123,0.5909090909090909,0.6896551724137931,0.5333333333333334,"[[3, 9], [0, 10]]"
binary,8,1,3,mi,LASSO,False,50,"{""C"": 1.0}",,0.5909090909090909,0.5714285714285714,0.6666666666666667,"[[7, 5], [4, 6]]"
binary,8,1,3,mi,RF,True,50,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.7181372549019608,0.5909090909090909,0.5263157894736842,0.5708333333333333,"[[8, 4], [5, 5]]"
binary,8,1,3,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5454545454545454,0.4444444444444444,0.6,"[[8, 4], [6, 4]]"
binary,8,1,3,mi,SVM,True,100,"{""C"": 10, ""gamma"": 0.0001}",0.6944444444444445,0.6363636363636364,0.3333333333333333,0.6416666666666666,"[[12, 0], [8, 2]]"
binary,8,1,3,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5454545454545454,0.375,0.6083333333333334,"[[9, 3], [7, 3]]"
binary,9,1,4,none,LR,True,4968,"{""C"": 0.1}",0.5483911513323277,0.5238095238095238,0.2857142857142857,0.4537037037037037,"[[9, 3], [7, 2]]"
binary,9,1,4,none,LR,False,4968,"{""C"": 1.0}",,0.4285714285714285,0.25,0.4259259259259259,"[[7, 5], [7, 2]]"
binary,9,1,4,none,LASSO,True,4968,"{""C"": 0.1}",0.5441176470588235,0.7142857142857143,0.625,0.6851851851851851,"[[10, 2], [4, 5]]"
binary,9,1,4,none,LASSO,False,4968,"{""C"": 1.0}",,0.7142857142857143,0.6666666666666666,0.7592592592592592,"[[9, 3], [3, 6]]"
binary,9,1,4,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.6762820512820512,0.6666666666666666,0.4615384615384615,0.7592592592592592,"[[11, 1], [6, 3]]"
binary,9,1,4,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5714285714285714,0.1818181818181818,0.8240740740740741,"[[11, 1], [8, 1]]"
binary,9,1,4,none,SVM,True,4968,"{""C"": 0.1, ""gamma"": 0.0001}",0.5708898944193063,0.5714285714285714,0.0,0.7407407407407406,"[[12, 0], [9, 0]]"
binary,9,1,4,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5714285714285714,0.0,0.7129629629629629,"[[12, 0], [9, 0]]"
binary,9,1,4,anova,LR,True,100,"{""C"": 0.01}",0.6528406234288587,0.6190476190476191,0.3333333333333333,0.6944444444444444,"[[11, 1], [7, 2]]"
binary,9,1,4,anova,LR,False,50,"{""C"": 1.0}",,0.6190476190476191,0.3333333333333333,0.8055555555555556,"[[11, 1], [7, 2]]"
binary,9,1,4,anova,LASSO,True,200,"{""C"": 5}",0.589492207139266,0.8095238095238095,0.8,0.8796296296296298,"[[9, 3], [1, 8]]"
binary,9,1,4,anova,LASSO,False,50,"{""C"": 1.0}",,0.5714285714285714,0.3076923076923077,0.7592592592592593,"[[10, 2], [7, 2]]"
binary,9,1,4,anova,RF,True,500,"{""max_depth"": 5, ""min_samples_leaf"": 5}",0.7078934137757668,0.6190476190476191,0.3333333333333333,0.7037037037037036,"[[11, 1], [7, 2]]"
binary,9,1,4,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5714285714285714,0.1818181818181818,0.8148148148148149,"[[11, 1], [8, 1]]"
binary,9,1,4,anova,SVM,True,500,"{""C"": 10, ""gamma"": 0.0001}",0.6723227752639517,0.5714285714285714,0.3076923076923077,0.6111111111111112,"[[10, 2], [7, 2]]"
binary,9,1,4,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5714285714285714,0.3076923076923077,0.5833333333333333,"[[10, 2], [7, 2]]"
binary,9,1,4,mi,LR,True,50,"{""C"": 10}",0.6979638009049774,0.5714285714285714,0.3076923076923077,0.5833333333333333,"[[10, 2], [7, 2]]"
binary,9,1,4,mi,LR,False,50,"{""C"": 1.0}",,0.5714285714285714,0.3076923076923077,0.5833333333333333,"[[10, 2], [7, 2]]"
binary,9,1,4,mi,LASSO,True,50,"{""C"": 5}",0.668552036199095,0.5714285714285714,0.3076923076923077,0.6296296296296295,"[[10, 2], [7, 2]]"
binary,9,1,4,mi,LASSO,False,50,"{""C"": 1.0}",,0.5714285714285714,0.3076923076923077,0.7777777777777779,"[[10, 2], [7, 2]]"
binary,9,1,4,mi,RF,True,500,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.6557315233785822,0.6190476190476191,0.3333333333333333,0.787037037037037,"[[11, 1], [7, 2]]"
binary,9,1,4,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.7619047619047619,0.6666666666666666,0.787037037037037,"[[11, 1], [4, 5]]"
binary,9,1,4,mi,SVM,True,50,"{""C"": 10, ""gamma"": ""scale""}",0.7095274007038713,0.6190476190476191,0.4285714285714285,0.6388888888888888,"[[10, 2], [6, 3]]"
binary,9,1,4,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.6190476190476191,0.4285714285714285,0.6388888888888888,"[[10, 2], [6, 3]]"
binary,10,2,0,none,LR,True,4968,"{""C"": 10}",0.5906548516842635,0.5909090909090909,0.3076923076923077,0.6239316239316239,"[[11, 2], [7, 2]]"
binary,10,2,0,none,LR,False,4968,"{""C"": 1.0}",,0.5909090909090909,0.3076923076923077,0.6495726495726496,"[[11, 2], [7, 2]]"
binary,10,2,0,none,LASSO,True,4968,"{""C"": 0.1}",0.5728066867772751,0.6818181818181818,0.631578947368421,0.7264957264957265,"[[9, 4], [3, 6]]"
binary,10,2,0,none,LASSO,False,4968,"{""C"": 1.0}",,0.5909090909090909,0.4,0.6495726495726496,"[[10, 3], [6, 3]]"
binary,10,2,0,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.6670437405731523,0.5909090909090909,0.3076923076923077,0.5982905982905983,"[[11, 2], [7, 2]]"
binary,10,2,0,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5454545454545454,0.2857142857142857,0.6239316239316239,"[[10, 3], [7, 2]]"
binary,10,2,0,none,SVM,True,4968,"{""C"": 0.1, ""gamma"": 0.0001}",0.6335784313725491,0.5909090909090909,0.0,0.5213675213675213,"[[13, 0], [9, 0]]"
binary,10,2,0,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5909090909090909,0.0,0.5555555555555556,"[[13, 0], [9, 0]]"
binary,10,2,0,anova,LR,True,100,"{""C"": 1}",0.6659125188536953,0.5909090909090909,0.4,0.6153846153846154,"[[10, 3], [6, 3]]"
binary,10,2,0,anova,LR,False,50,"{""C"": 1.0}",,0.7272727272727273,0.625,0.7863247863247864,"[[11, 2], [4, 5]]"
binary,10,2,0,anova,LASSO,True,200,"{""C"": 5}",0.6596593765711413,0.5,0.3529411764705882,0.5641025641025641,"[[8, 5], [6, 3]]"
binary,10,2,0,anova,LASSO,False,50,"{""C"": 1.0}",,0.6818181818181818,0.5882352941176471,0.7777777777777778,"[[10, 3], [4, 5]]"
binary,10,2,0,anova,RF,True,200,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.6998491704374058,0.5909090909090909,0.4705882352941176,0.641025641025641,"[[9, 4], [5, 4]]"
binary,10,2,0,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.7727272727272727,0.6666666666666666,0.7692307692307692,"[[12, 1], [4, 5]]"
binary,10,2,0,anova,SVM,True,100,"{""C"": 1, ""gamma"": 0.0001}",0.6597222222222222,0.5909090909090909,0.0,0.5897435897435896,"[[13, 0], [9, 0]]"
binary,10,2,0,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.6363636363636364,0.3333333333333333,0.5213675213675213,"[[12, 1], [7, 2]]"
binary,10,2,0,mi,LR,True,200,"{""C"": 0.1}",0.6222662141779789,0.5,0.1538461538461538,0.5641025641025641,"[[10, 3], [8, 1]]"
binary,10,2,0,mi,LR,False,50,"{""C"": 1.0}",,0.5454545454545454,0.2857142857142857,0.5213675213675213,"[[10, 3], [7, 2]]"
binary,10,2,0,mi,LASSO,True,50,"{""C"": 0.5}",0.6050779286073403,0.5,0.2666666666666666,0.5726495726495726,"[[9, 4], [7, 2]]"
binary,10,2,0,mi,LASSO,False,50,"{""C"": 1.0}",,0.5909090909090909,0.3076923076923077,0.5555555555555555,"[[11, 2], [7, 2]]"
binary,10,2,0,mi,RF,True,100,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.6452048768225239,0.6818181818181818,0.5882352941176471,0.641025641025641,"[[10, 3], [4, 5]]"
binary,10,2,0,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6363636363636364,0.5,0.6324786324786325,"[[10, 3], [5, 4]]"
binary,10,2,0,mi,SVM,True,200,"{""C"": 10, ""gamma"": 0.001}",0.6462732528909,0.5909090909090909,0.4,0.6153846153846154,"[[10, 3], [6, 3]]"
binary,10,2,0,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5909090909090909,0.4,0.6068376068376069,"[[10, 3], [6, 3]]"
binary,11,2,1,none,LR,True,4968,"{""C"": 0.01}",0.5786513323278029,0.5909090909090909,0.5714285714285714,0.5897435897435896,"[[7, 6], [3, 6]]"
binary,11,2,1,none,LR,False,4968,"{""C"": 1.0}",,0.5909090909090909,0.5714285714285714,0.5555555555555556,"[[7, 6], [3, 6]]"
binary,11,2,1,none,LASSO,True,4968,"{""C"": 0.1}",0.5439919557566616,0.5909090909090909,0.6086956521739131,0.7264957264957265,"[[6, 7], [2, 7]]"
binary,11,2,1,none,LASSO,False,4968,"{""C"": 1.0}",,0.6818181818181818,0.5333333333333333,0.829059829059829,"[[11, 2], [5, 4]]"
binary,11,2,1,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.5875439919557567,0.6818181818181818,0.4615384615384615,0.7435897435897436,"[[12, 1], [6, 3]]"
binary,11,2,1,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6363636363636364,0.3333333333333333,0.8461538461538461,"[[12, 1], [7, 2]]"
binary,11,2,1,none,SVM,True,4968,"{""C"": 0.1, ""gamma"": 0.0001}",0.5876696832579186,0.5909090909090909,0.0,0.6153846153846154,"[[13, 0], [9, 0]]"
binary,11,2,1,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5909090909090909,0.0,0.6666666666666667,"[[13, 0], [9, 0]]"
binary,11,2,1,anova,LR,True,200,"{""C"": 1}",0.5863813474107592,0.5,0.4210526315789473,0.6581196581196581,"[[7, 6], [5, 4]]"
binary,11,2,1,anova,LR,False,50,"{""C"": 1.0}",,0.7272727272727273,0.7,0.7264957264957265,"[[9, 4], [2, 7]]"
binary,11,2,1,anova,LASSO,True,100,"{""C"": 5}",0.5619343891402715,0.5454545454545454,0.4444444444444444,0.5555555555555555,"[[8, 5], [5, 4]]"
binary,11,2,1,anova,LASSO,False,50,"{""C"": 1.0}",,0.6818181818181818,0.631578947368421,0.735042735042735,"[[9, 4], [3, 6]]"
binary,11,2,1,anova,RF,True,100,"{""max_depth"": 5, ""min_samples_leaf"": 5}",0.6155103066867772,0.6818181818181818,0.5882352941176471,0.6495726495726495,"[[10, 3], [4, 5]]"
binary,11,2,1,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6818181818181818,0.5882352941176471,0.6752136752136753,"[[10, 3], [4, 5]]"
binary,11,2,1,anova,SVM,True,200,"{""C"": 100, ""gamma"": 0.0001}",0.5798139768728005,0.7272727272727273,0.6666666666666666,0.8205128205128205,"[[10, 3], [3, 6]]"
binary,11,2,1,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.7272727272727273,0.625,0.7777777777777778,"[[11, 2], [4, 5]]"
binary,11,2,1,mi,LR,True,10,"{""C"": 10}",0.6689605329311212,0.5909090909090909,0.4,0.5641025641025641,"[[10, 3], [6, 3]]"
binary,11,2,1,mi,LR,False,50,"{""C"": 1.0}",,0.5909090909090909,0.4705882352941176,0.5982905982905982,"[[9, 4], [5, 4]]"
binary,11,2,1,mi,LASSO,True,50,"{""C"": 0.1}",0.6458647561588738,0.5454545454545454,0.6153846153846154,0.5299145299145299,"[[4, 9], [1, 8]]"
binary,11,2,1,mi,LASSO,False,50,"{""C"": 1.0}",,0.5909090909090909,0.5263157894736842,0.6153846153846154,"[[8, 5], [4, 5]]"
binary,11,2,1,mi,RF,True,20,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.6691176470588235,0.5909090909090909,0.3076923076923077,0.6068376068376069,"[[11, 2], [7, 2]]"
binary,11,2,1,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6818181818181818,0.5882352941176471,0.7094017094017093,"[[10, 3], [4, 5]]"
binary,11,2,1,mi,SVM,True,20,"{""C"": 10, ""gamma"": 0.0001}",0.6430681246857718,0.5909090909090909,0.0,0.547008547008547,"[[13, 0], [9, 0]]"
binary,11,2,1,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5454545454545454,0.4444444444444444,0.4957264957264957,"[[8, 5], [5, 4]]"
binary,12,2,2,none,LR,True,4968,"{""C"": 0.01}",0.547605580693816,0.7727272727272727,0.7368421052631579,0.6923076923076923,"[[10, 3], [2, 7]]"
binary,12,2,2,none,LR,False,4968,"{""C"": 1.0}",,0.7272727272727273,0.6666666666666666,0.6752136752136753,"[[10, 3], [3, 6]]"
binary,12,2,2,none,LASSO,True,4968,"{""C"": 0.1}",0.5987305178481649,0.6363636363636364,0.5555555555555556,0.717948717948718,"[[9, 4], [4, 5]]"
binary,12,2,2,none,LASSO,False,4968,"{""C"": 1.0}",,0.4545454545454545,0.4,0.4957264957264957,"[[6, 7], [5, 4]]"
binary,12,2,2,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 1}",0.66024069884364,0.7727272727272727,0.6666666666666666,0.7094017094017093,"[[12, 1], [4, 5]]"
binary,12,2,2,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.7727272727272727,0.6666666666666666,0.7350427350427351,"[[12, 1], [4, 5]]"
binary,12,2,2,none,SVM,True,4968,"{""C"": 0.1, ""gamma"": 0.0001}",0.5798139768728005,0.5909090909090909,0.0,0.6324786324786325,"[[13, 0], [9, 0]]"
binary,12,2,2,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.6363636363636364,0.5,0.6495726495726495,"[[10, 3], [5, 4]]"
binary,12,2,2,anova,LR,True,20,"{""C"": 0.01}",0.6002073906485671,0.7272727272727273,0.5714285714285714,0.6837606837606838,"[[12, 1], [5, 4]]"
binary,12,2,2,anova,LR,False,50,"{""C"": 1.0}",,0.5909090909090909,0.5263157894736842,0.641025641025641,"[[8, 5], [4, 5]]"
binary,12,2,2,anova,LASSO,True,20,"{""C"": 0.1}",0.5987305178481649,0.5909090909090909,0.5263157894736842,0.6923076923076923,"[[8, 5], [4, 5]]"
binary,12,2,2,anova,LASSO,False,50,"{""C"": 1.0}",,0.5454545454545454,0.4444444444444444,0.6153846153846154,"[[8, 5], [5, 4]]"
binary,12,2,2,anova,RF,True,500,"{""max_depth"": 5, ""min_samples_leaf"": 5}",0.6029725992961287,0.7727272727272727,0.6666666666666666,0.7777777777777778,"[[12, 1], [4, 5]]"
binary,12,2,2,anova,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5909090909090909,0.4,0.7264957264957265,"[[10, 3], [6, 3]]"
binary,12,2,2,anova,SVM,True,20,"{""C"": 0.1, ""gamma"": ""scale""}",0.6246229260935143,0.5909090909090909,0.0,0.6153846153846154,"[[13, 0], [9, 0]]"
binary,12,2,2,anova,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.6363636363636364,0.5,0.6153846153846154,"[[10, 3], [5, 4]]"
binary,12,2,2,mi,LR,True,20,"{""C"": 0.1}",0.6623617395676219,0.6363636363636364,0.5555555555555556,0.6495726495726495,"[[9, 4], [4, 5]]"
binary,12,2,2,mi,LR,False,50,"{""C"": 1.0}",,0.5909090909090909,0.5263157894736842,0.6495726495726496,"[[8, 5], [4, 5]]"
binary,12,2,2,mi,LASSO,True,20,"{""C"": 1}",0.6689919557566616,0.6363636363636364,0.5555555555555556,0.6239316239316239,"[[9, 4], [4, 5]]"
binary,12,2,2,mi,LASSO,False,50,"{""C"": 1.0}",,0.6363636363636364,0.6,0.6666666666666666,"[[8, 5], [3, 6]]"
binary,12,2,2,mi,RF,True,200,"{""max_depth"": 10, ""min_samples_leaf"": 1}",0.6163430115635998,0.6363636363636364,0.6,0.7264957264957265,"[[8, 5], [3, 6]]"
binary,12,2,2,mi,RF,False,50,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.6818181818181818,0.631578947368421,0.8034188034188035,"[[9, 4], [3, 6]]"
binary,12,2,2,mi,SVM,True,20,"{""C"": 10, ""gamma"": 0.01}",0.6994406737053795,0.5909090909090909,0.4705882352941176,0.5384615384615384,"[[9, 4], [5, 4]]"
binary,12,2,2,mi,SVM,False,50,"{""C"": 1.0, ""gamma"": ""scale""}",,0.6363636363636364,0.5555555555555556,0.6752136752136753,"[[9, 4], [4, 5]]"
binary,13,2,3,none,LR,True,4968,"{""C"": 10}",0.7467320261437909,0.5454545454545454,0.5,0.5166666666666667,"[[7, 5], [5, 5]]"
binary,13,2,3,none,LR,False,4968,"{""C"": 1.0}",,0.5454545454545454,0.4444444444444444,0.4916666666666667,"[[8, 4], [6, 4]]"
binary,13,2,3,none,LASSO,True,4968,"{""C"": 0.1}",0.687908496732026,0.4545454545454545,0.4545454545454545,0.55,"[[5, 7], [5, 5]]"
binary,13,2,3,none,LASSO,False,4968,"{""C"": 1.0}",,0.5454545454545454,0.5,0.5083333333333333,"[[7, 5], [5, 5]]"
binary,13,2,3,none,RF,True,4968,"{""max_depth"": 5, ""min_samples_leaf"": 5}",0.7320261437908497,0.5909090909090909,0.3076923076923077,0.5416666666666666,"[[11, 1], [8, 2]]"
binary,13,2,3,none,RF,False,4968,"{""max_depth"": 10, ""min_samples_leaf"": 5}",,0.5909090909090909,0.3076923076923077,0.5416666666666666,"[[11, 1], [8, 2]]"
binary,13,2,3,none,SVM,True,4968,"{""C"": 1, ""gamma"": ""scale""}",0.6732026143790849,0.5454545454545454,0.375,0.4416666666666666,"[[9, 3], [7, 3]]"
binary,13,2,3,none,SVM,False,4968,"{""C"": 1.0, ""gamma"": ""scale""}",,0.5454545454545454,0.375,0.4416666666666666,"[[9, 3], [7, 3]]"
binary,13,2,3,anova,LR,True,500,"{""C"": 0.01}",0.7777777777777778,0.4090909090909091,0.3157894736842105,0.5,"[[6, 6], [7, 3]]"
binary,13,2,3,anova,LR,False,50,"{""C"": 1.0}",,0.5454545454545454,0.4444444444444444,0.55,"[[8, 4], [6, 4]]"
binary,13,2,3,anova,LASSO,True,20,"{""C"": 0.5}",0.738562091503268,0.5454545454545454,0.375,0.5083333333333333,"[[9, 3], [7, 3]]"
binary,13,2,3,anova,LASSO,False,50,"{""C"": 1.0}",,0.4545454545454545,0.4,0.525,"[[6, 6], [6, 4]]"
